_key;code;name;division;lat;lng;parent
SV-UN;SV-UN;La Unión;department;13.331925;-87.84533299999998;SV
SV-MO;SV-MO;Morazán;department;37.9642529;-91.8318334;SV
SV-SM;SV-SM;San Miguel;department;13.47321;-88.176987;SV
SV-SS;SV-SS;San Salvador;department;13.69;-89.1900028;SV
SV-SA;SV-SA;Santa Ana;department;13.99603;-89.552551;SV
SV-SV;SV-SV;San Vicente;department;13.64121;-88.78542299999998;SV
SV-SO;SV-SO;Sonsonate;department;13.7166667;-89.71666670000002;SV
SV-US;SV-US;Usulután;department;13.34604;-88.43158699999998;SV
SY;SY;Syria;country;34.802075;38.99681499999997;
SY-HA;SY-HA;Al Hasakah;governorate;36.493401;40.76697899999999;SY
SY-LA;SY-LA;Al Ladhiqiyah;governorate;35.52145;35.79240000000004;SY
SY-QU;SY-QU;Al Qunaytirah;governorate;33.120491;35.82545099999993;SY
SY-RA;SY-RA;Ar Raqqah;governorate;35.95;39.01666669999997;SY
SY-SU;SY-SU;As Suwayda';governorate;32.706268;36.566070999999965;SY
SY-DR;SY-DR;Dar'a;governorate;32.6245;36.10522100000003;SY
SY-DY;SY-DY;Dayr az Zawr;governorate;35.3333333;40.14999999999998;SY
SY-DI;SY-DI;Dimashq;governorate;33.513;36.29200000000003;SY
SY-HL;SY-HL;Halab;governorate;36.215549;37.15927899999997;SY
SY-HM;SY-HM;Hamah;governorate;35.13781;36.75244900000007;SY
SY-HI;SY-HI;Homs;governorate;34.7084139;36.7073944;SY
SY-ID;SY-ID;Idlib;governorate;35.9333333;36.633333300000004;SY
SY-RD;SY-RD;Rif Dimashq;governorate;33.513;36.29200000000003;SY
SY-TA;SY-TA;Tartus;governorate;34.8833333;35.883333300000004;SY
SZ;SZ;Swaziland;country;-26.522503;31.465866000000005;
SZ-HH;SZ-HH;Hhohho;district;;;SZ
SZ-LU;SZ-LU;Lubombo;district;;;SZ
SZ-MA;SZ-MA;Manzini;district;-26.49502;31.387710999999967;SZ
SZ-SH;SZ-SH;Shiselweni;district;-27.1636836;31.09083290000001;SZ
TD;TD;Chad;country;15.454166;18.732207000000017;
TD-BA;TD-BA;Al Baṭḩah;region;32.3182314;-86.90229799999997;TD
TD-LC;TD-LC;Al Buḩayrah;region;32.3182314;-86.90229799999997;TD
TD-BG;TD-BG;Baḩr al Ghazāl;region;;;TD
TD-BO;TD-BO;Būrkū;region;;;TD
TD-HL;TD-HL;Ḥajjar Lamīs;region;;;TD
TD-EN;TD-EN;Innīdī;region;;;TD
TD-KA;TD-KA;Kānim;region;;;TD
TD-LO;TD-LO;Lūqūn al Gharbī;region;;;TD
TD-LR;TD-LR;Lūqūn ash Sharqī;region;;;TD
TD-ND;TD-ND;Madīnat Injamīnā;region;;;TD
TD-MA;TD-MA;Māndūl;region;42.4072107;-71.38243740000001;TD
TD-MO;TD-MO;Māyū Kībbī al Gharbī;region;37.9642529;-91.8318334;TD
TD-ME;TD-ME;Māyū Kībbī ash Sharqī;region;;;TD
TD-GR;TD-GR;Qīrā;region;;;TD
TD-SA;TD-SA;Salāmāt;region;;;TD
TD-MC;TD-MC;Shārī al Awsaṭ;region;;;TD
TD-CB;TD-CB;Shārī Bāqirmī;region;;;TD
TD-SI;TD-SI;Sīlā;region;;;TD
TD-TA;TD-TA;Tānjilī;region;;;TD
TD-TI;TD-TI;Tibastī;region;;;TD
TD-OD;TD-OD;Waddāy;region;;;TD
TD-WF;TD-WF;Wādī Fīrā;region;;;TD
TG;TG;Togo;country;8.619543;0.8247820000000274;
TG-C;TG-C;Région du Centre;region;5.5607846;-1.0586134999999786;TG
TG-K;TG-K;Région de la Kara;region;9.5488889;1.1905556000000388;TG
TG-M;TG-M;Région Maritime;region;42.8538251;-73.90766009999999;TG
TG-P;TG-P;Région des Plateaux;region;;;TG
TG-S;TG-S;Région des Savannes;region;;;TG
TH;TH;Thailand;country;15.870032;100.99254100000007;
TH-10;TH-10;Krung Thep Maha Nakhon Bangkok;municipality;13.743622;100.63317430000006;TH
TH-S;TH-S;Phatthaya;province;12.9346834;100.8919909;TH
TH-37;TH-37;Amnat Charoen;province;15.8722966;104.624369;TH
TH-15;TH-15;Ang Thong;province;7.5527656;99.41259030000003;TH
TH-31;TH-31;Buri Ram;province;15.0954961;103.11337720000006;TH
TH-24;TH-24;Chachoengsao;province;13.6923567;101.07273550000002;TH
TH-18;TH-18;Chai Nat;province;15.15112;100.15108800000007;TH
TH-36;TH-36;Chaiyaphum;province;13.7387785;100.50727899999993;TH
TH-22;TH-22;Chanthaburi;province;12.8022984;101.83104290000006;TH
TH-50;TH-50;Chiang Mai;province;13.7330388;100.50645869999994;TH
TH-57;TH-57;Chiang Rai;province;19.885679;99.82687499999997;TH
TH-20;TH-20;Chon Buri;province;13.3404683;100.95874690000005;TH
TH-86;TH-86;Chumphon;province;10.7148059;99.35874039999999;TH
TH-46;TH-46;Kalasin;province;16.4325096;103.50691890000007;TH
TH-62;TH-62;Kamphaeng Phet;province;16.4877657;99.52172440000004;TH
TH-71;TH-71;Kanchanaburi;province;13.9986385;99.55403750000005;TH
TH-40;TH-40;Khon Kaen;province;14.6282921;102.79564559999994;TH
TH-81;TH-81;Krabi;province;8.0970043;98.97831199999996;TH
TH-52;TH-52;Lampang;province;18.2784678;99.50576720000004;TH
TH-51;TH-51;Lamphun;province;18.4882932;99.13160930000004;TH
TH-42;TH-42;Loei;province;17.4455403;101.72673710000004;TH
TH-16;TH-16;Lop Buri;province;14.8073917;100.65811020000001;TH
TH-58;TH-58;Mae Hong Son;province;19.301667;97.97500000000002;TH
TH-44;TH-44;Maha Sarakham;province;16.199315;103.28340579999997;TH
TH-49;TH-49;Mukdahan;province;16.545492;104.7260182;TH
TH-26;TH-26;Nakhon Nayok;province;14.1994656;101.20966810000004;TH
TH-73;TH-73;Nakhon Pathom;province;13.8231365;100.05728350000004;TH
TH-48;TH-48;Nakhon Phanom;province;17.3884384;104.64414779999993;TH
TH-30;TH-30;Nakhon Ratchasima;province;14.9917528;102.11313689999997;TH
TH-60;TH-60;Nakhon Sawan;province;15.6708006;100.13151640000001;TH
TH-80;TH-80;Nakhon Si Thammarat;province;8.5390983;99.94216789999996;TH
TH-55;TH-55;Nan;province;16.81771;100.26148999999998;TH
TH-96;TH-96;Narathiwat;province;6.5206976;101.7508507;TH
TH-39;TH-39;Nong Bua Lam Phu;province;17.1990249;102.45690430000002;TH
TH-43;TH-43;Nong Khai;province;17.8823198;102.74333360000003;TH
TH-12;TH-12;Nonthaburi;province;13.86444;100.53962209999997;TH
TH-13;TH-13;Pathum Thani;province;14.005849;100.55580469999995;TH
TH-94;TH-94;Pattani;province;6.785571;101.14882590000002;TH
TH-82;TH-82;Phangnga;province;8.4537141;98.5306961;TH
TH-93;TH-93;Phatthalung;province;7.6148042;100.06921510000006;TH
TH-56;TH-56;Phayao;province;19.1679349;99.89630080000006;TH
TH-67;TH-67;Phetchabun;province;16.4210621;101.15609369999993;TH
TH-76;TH-76;Phetchaburi;province;13.7573672;100.5204943;TH
TH-66;TH-66;Phichit;province;16.4480347;100.33214850000002;TH
TH-65;TH-65;Phitsanulok;province;13.7588736;100.51877779999995;TH
TH-54;TH-54;Phrae;province;18.1297421;100.16102260000002;TH
TH-14;TH-14;Phra Nakhon Si Ayutthaya;province;14.3523939;100.5521142;TH
TH-83;TH-83;Phuket;province;7.8739677;98.3938958;TH
TH-25;TH-25;Prachin Buri;province;14.0507781;101.36997710000003;TH
TH-77;TH-77;Prachuap Khiri Khan;province;11.8113574;99.79797359999998;TH
TH-85;TH-85;Ranong;province;9.7733202;98.58797090000007;TH
TH-70;TH-70;Ratchaburi;province;20.1449319;99.8530733;TH
TH-21;TH-21;Rayong;province;12.750027;101.15808349999998;TH
TH-45;TH-45;Roi Et;province;16.116667;103.77388900000005;TH
TH-27;TH-27;Sa Kaeo;province;13.8185834;102.06801510000003;TH
TH-47;TH-47;Sakon Nakhon;province;17.192093;104.09277429999997;TH
TH-11;TH-11;Samut Prakan;province;13.5756088;100.65159779999999;TH
TH-74;TH-74;Samut Sakhon;province;13.5569966;100.27226310000003;TH
TH-75;TH-75;Samut Songkhram;province;13.4140635;99.99980019999998;TH
TH-19;TH-19;Saraburi;province;14.5308684;100.9045506;TH
TH-91;TH-91;Satun;province;6.6583;100.08329800000001;TH
TH-17;TH-17;Sing Buri;province;14.8922032;100.4099185;TH
TH-33;TH-33;Si Sa Ket;province;14.6177408;104.4247636;TH
TH-90;TH-90;Songkhla;province;7.1706617;100.61251049999998;TH
TH-64;TH-64;Sukhothai;province;17.2323412;99.82012959999997;TH
TH-72;TH-72;Suphan Buri;province;14.4753675;100.11846719999994;TH
TH-84;TH-84;Surat Thani;province;9.1348576;99.14219960000003;TH
TH-32;TH-32;Surin;province;13.744363;100.50132729999996;TH
TH-63;TH-63;Tak;province;16.4303253;102.85557040000003;TH
TH-92;TH-92;Trang;province;7.5131384;99.62939219999998;TH
TH-23;TH-23;Trat;province;13.5446741;100.96063759999993;TH
TH-34;TH-34;Ubon Ratchathani;province;15.188145;104.86650770000006;TH
TH-41;TH-41;Udon Thani;province;17.4135897;102.78562110000007;TH
TH-61;TH-61;Uthai Thani;province;9.14654;99.32542999999998;TH
TH-53;TH-53;Uttaradit;province;17.673666;100.234779;TH
TH-95;TH-95;Yala;province;6.520151;101.17505329999995;TH
TH-35;TH-35;Yasothon;province;16.0359666;104.34246510000003;TH
TJ;TJ;Tajikistan;country;38.861034;71.27609299999995;
TJ-GB;TJ-GB;Gorno-Badakhshan;autonomous region;;;TJ
TJ-KT;TJ-KT;Khatlon;region;;;TJ
TJ-SU;TJ-SU;Sughd;region;;;TJ
TL;TL;Timor Leste;country;-8.874217;125.72753899999998;
TL-AL;TL-AL;Aileu;district;-8.716667;125.56666700000005;TL
TL-AN;TL-AN;Ainaro;district;-9;125.5;TL
TL-BA;TL-BA;Baucau;district;-8.4666667;126.45000000000005;TL
TL-BO;TL-BO;Bobonaro;district;-9.0319444;125.32500000000005;TL
TL-CO;TL-CO;Cova Lima;district;;;TL
TL-DI;TL-DI;Dili;district;-8.558458;125.57815099999993;TL
TL-ER;TL-ER;Ermera;district;-8.75;125.39999999999998;TL
TL-LA;TL-LA;Lautem;district;-8.3642307;126.90438449999999;TL
TL-LI;TL-LI;Liquiça;district;;;TL
TL-MT;TL-MT;Manatuto;district;-8.5166667;126.01666669999997;TL
TL-MF;TL-MF;Manufahi;district;;;TL
TL-OE;TL-OE;Oecussi;district;-9.2019861;124.35601700000007;TL
TL-VI;TL-VI;Viqueque;district;-8.8597918;126.36335159999999;TL
TM;TM;Turkmenistan;country;38.969719;59.55627800000002;
TM-A;TM-A;Ahal;region;38.8375215;59.10417580000001;TM
TM-B;TM-B;Balkan;region;40.9468884;54.495243200000004;TM
TM-D;TM-D;Daşoguz;region;41.834461;59.95732099999998;TM
TM-L;TM-L;Lebap;region;38.1272462;64.71624150000002;TM
TM-M;TM-M;Mary;region;37.6;61.83333330000005;TM
TM-S;TM-S;Aşgabat;city;37.950197;58.380223;TM
TN;TN;Tunisia;country;36.81881;10.165960000000041;
TN-31;TN-31;Béja;governorate;36.725311;9.192002000000002;TN
TN-13;TN-13;Ben Arous;governorate;36.7435003;10.23197570000002;TN
TN-23;TN-23;Bizerte;governorate;37.27626;9.873070999999982;TN
TN-81;TN-81;Gabès;governorate;33.893269;10.102910000000065;TN
TN-71;TN-71;Gafsa;governorate;34.42165;8.786655999999994;TN
TN-32;TN-32;Jendouba;governorate;36.5;8.783333299999981;TN
TN-41;TN-41;Kairouan;governorate;35.677139;10.097240000000056;TN
TN-42;TN-42;Kasserine;governorate;35.171539;8.828745000000026;TN
TN-73;TN-73;Kebili;governorate;33.7019444;8.973611099999971;TN
TN-12;TN-12;L'Ariana;governorate;36.8829074;10.237305200000037;TN
TN-33;TN-33;Le Kef;governorate;36.179272;8.714140000000043;TN
TN-53;TN-53;Mahdia;governorate;35.5024461;11.045720999999958;TN
TN-14;TN-14;La Manouba;governorate;36.8103173;10.091824599999995;TN
TN-82;TN-82;Medenine;governorate;33.348942;10.494789999999966;TN
TN-52;TN-52;Monastir;governorate;35.77718;10.826099999999997;TN
TN-21;TN-21;Nabeul;governorate;36.456478;10.735050000000001;TN
TN-61;TN-61;Sfax;governorate;34.745159;10.761300000000006;TN
TN-43;TN-43;Sidi Bouzid;governorate;35.0333333;9.5;TN
TN-34;TN-34;Siliana;governorate;36.090611;9.369996000000015;TN
TN-51;TN-51;Sousse;governorate;35.8333333;10.633333300000004;TN
TN-83;TN-83;Tataouine;governorate;32.9255556;10.444166699999982;TN
TN-72;TN-72;Tozeur;governorate;33.92403;8.131213000000002;TN
TN-11;TN-11;Tunis;governorate;36.81881;10.165960000000041;TN
TN-22;TN-22;Zaghouan;governorate;36.3997;10.147209999999973;TN
TO;TO;Tonga;country;-21.178986;-175.198242;
TO-01;TO-01;'Eua;division;-21.3401437;-174.95589670000004;TO
TO-02;TO-02;Ha'apai;division;-19.8062978;-174.3510318;TO
TO-03;TO-03;Niuas;division;13.0268021;77.56201740000006;TO
TO-04;TO-04;Tongatapu;division;;;TO
TO-05;TO-05;Vava'u;division;-18.6510128;-173.98403050000002;TO
TR;TR;Turkey;country;38.963745;35.243322000000035;
TR-01;TR-01;Adana;province;36.999981;35.32436000000007;TR
TR-02;TR-02;Adıyaman;province;37.7641667;38.276166699999976;TR
TR-03;TR-03;Afyon;province;38.76376;30.540340000000015;TR
TR-04;TR-04;Ağrı;province;39.7216667;43.05666670000005;TR
TR-68;TR-68;Aksaray;province;38.36869;34.03697999999997;TR
TR-05;TR-05;Amasya;province;40.65;35.83333330000005;TR
TR-06;TR-06;Ankara;province;39.92077;32.85410999999999;TR
TR-07;TR-07;Antalya;province;36.88414;30.70562999999993;TR
TR-75;TR-75;Ardahan;province;41.110481;42.70217100000002;TR
TR-08;TR-08;Artvin;province;41.1833333;41.81666670000004;TR
TR-09;TR-09;Aydın;province;37.8444;27.845800000000054;TR
TR-10;TR-10;Balıkesir;province;39.648369;27.88261;TR
TR-74;TR-74;Bartın;province;41.6344444;32.33749999999998;TR
TR-72;TR-72;Batman;province;37.881168;41.13508999999999;TR
TR-69;TR-69;Bayburt;province;40.255169;40.224879999999985;TR
TR-11;TR-11;Bilecik;province;40.150131;29.98306100000002;TR
TR-12;TR-12;Bingöl;province;38.885349;40.498290999999995;TR
TR-13;TR-13;Bitlis;province;38.4;42.116666699999996;TR
TR-14;TR-14;Bolu;province;40.739479;31.611560999999938;TR
TR-15;TR-15;Burdur;province;37.726909;30.28887599999996;TR
TR-16;TR-16;Bursa;province;40.18257;29.066869999999994;TR
TR-17;TR-17;Çanakkale;province;40.155312;26.414160000000038;TR
TR-18;TR-18;Çankırı;province;40.6;33.616666699999996;TR
TR-19;TR-19;Çorum;province;40.5505556;34.955555600000025;TR
TR-20;TR-20;Denizli;province;37.77652;29.086389999999938;TR
TR-21;TR-21;Diyarbakır;province;37.91441;40.23062900000002;TR
TR-81;TR-81;Düzce;province;40.843849;31.15653999999995;TR
TR-22;TR-22;Edirne;province;41.6666667;26.56666670000004;TR
TR-23;TR-23;Elazığ;province;38.680969;39.22639800000002;TR
TR-24;TR-24;Erzincan;province;39.739929;39.504501000000005;TR
TR-25;TR-25;Erzurum;province;39.9043189;41.26788529999999;TR
TR-26;TR-26;Eskişehir;province;39.784302;30.51922000000002;TR
TR-27;TR-27;Gaziantep;province;37.06622;37.383320000000026;TR
TR-28;TR-28;Giresun;province;40.912811;38.389530000000036;TR
TR-29;TR-29;Gümüşhane;province;40.4602778;39.481388899999956;TR
TR-30;TR-30;Hakkâri;province;37.5833333;43.73333330000003;TR
TR-31;TR-31;Hatay;province;36.2;36.16666669999995;TR
TR-76;TR-76;Iğdır;province;39.9166667;44.03333329999998;TR
TR-32;TR-32;Isparta;province;37.764771;30.556560999999988;TR
TR-33;TR-33;İçel;province;36.764291;34.550977999999986;TR
TR-34;TR-34;İstanbul;province;41.00527;28.976959999999963;TR
TR-35;TR-35;İzmir;province;38.41885;27.12871999999993;TR
TR-46;TR-46;Kahramanmaraş;province;37.5833333;36.93333329999996;TR
TR-78;TR-78;Karabük;province;41.2;32.633333300000004;TR
TR-70;TR-70;Karaman;province;37.17593;33.228747999999996;TR
TR-36;TR-36;Kars;province;40.59267;43.07783100000006;TR
TR-37;TR-37;Kastamonu;province;41.38871;33.782730000000015;TR
TR-38;TR-38;Kayseri;province;38.73122;35.47872899999993;TR
TR-71;TR-71;Kırıkkale;province;39.846821;33.515251000000035;TR
TR-39;TR-39;Kırklareli;province;41.7333333;27.21666670000002;TR
TR-40;TR-40;Kırşehir;province;39.15;34.16666669999995;TR
TR-79;TR-79;Kilis;province;36.718399;37.121219999999994;TR
TR-41;TR-41;Kocaeli;province;40.77869;29.909470000000056;TR
TR-42;TR-42;Konya;province;37.87759;32.48176999999998;TR
TR-43;TR-43;Kütahya;province;39.4166667;29.983333300000027;TR
TR-44;TR-44;Malatya;province;38.35519;38.309459999999945;TR
TR-45;TR-45;Manisa;province;38.6138889;27.422222199999965;TR
TR-47;TR-47;Mardin;province;37.3122361;40.73511200000007;TR
TR-48;TR-48;Muğla;province;37.2152778;28.36361110000007;TR
TR-49;TR-49;Muş;province;38.7432926;41.506482300000016;TR
TR-50;TR-50;Nevşehir;province;38.62442;34.72396900000001;TR
TR-51;TR-51;Niğde;province;37.9666667;34.68333329999996;TR
TR-52;TR-52;Ordu;province;40.9833333;37.883333300000004;TR
TR-80;TR-80;Osmaniye;province;37.06805;36.26158899999996;TR
TR-53;TR-53;Rize;province;41.02005;40.52344900000003;TR
TR-54;TR-54;Sakarya;province;40.7568793;30.378138000000035;TR
TR-55;TR-55;Samsun;province;41.292782;36.33127999999999;TR
TR-56;TR-56;Siirt;province;37.94429;41.93288000000007;TR
TR-57;TR-57;Sinop;province;42.0264222;35.155074499999955;TR
TR-58;TR-58;Sivas;province;39.747662;37.01787899999999;TR
TR-63;TR-63;Şanlıurfa;province;37.15;38.799999999999955;TR
TR-73;TR-73;Şırnak;province;37.5163889;42.461111099999926;TR
TR-59;TR-59;Tekirdağ;province;40.9833333;27.516666699999973;TR
TR-60;TR-60;Tokat;province;40.3166667;36.549999999999955;TR
TR-61;TR-61;Trabzon;province;41;39.73333330000003;TR
TR-62;TR-62;Tunceli;province;39.1079868;39.54016720000004;TR
TR-64;TR-64;Uşak;province;38.682301;29.40818999999999;TR
TR-65;TR-65;Van;province;38.4941667;43.379999999999995;TR
TR-77;TR-77;Yalova;province;40.65;29.266666699999973;TR
TR-66;TR-66;Yozgat;province;39.82;34.804444399999966;TR
TR-67;TR-67;Zonguldak;province;41.456409;31.798730999999975;TR
TT;TT;Trinidad and Tobago;country;10.691803;-61.22250300000002;
TT-CTT;TT-CTT;Couva-Tabaquite-Talparo;region;10.509905;-61.264509799999985;TT
TT-DMN;TT-DMN;Diego Martin;region;10.7173376;-61.544534;TT
TT-ETO;TT-ETO;Eastern Tobago;region;;;TT
TT-PED;TT-PED;Penal-Debe;region;10.20739;-61.44284099999999;TT
TT-PRT;TT-PRT;Princes Town;region;10.2689783;-61.36933379999999;TT
TT-RCM;TT-RCM;Rio Claro-Mayaro;region;10.2892766;-61.013264400000025;TT
TT-SGE;TT-SGE;Sangre Grande;region;10.5937227;-61.12860710000001;TT
TT-SJL;TT-SJL;San Juan-Laventille;region;;;TT
TT-SIP;TT-SIP;Siparia;region;;;TT
TT-TUP;TT-TUP;Tunapuna-Piarco;region;10.5859081;-61.33220929999999;TT
TT-WTO;TT-WTO;Western Tobago;region;;;TT
TT-ARI;TT-ARI;Arima;borough;10.63111;-61.27516200000002;TT
TT-CHA;TT-CHA;Chaguanas;borough;10.5204623;-61.41201209999997;TT
TT-PTF;TT-PTF;Point Fortin;borough;10.1704;-61.67924099999999;TT
TT-POS;TT-POS;Port of Spain;city;10.595278;-61.337222;TT
TT-SFO;TT-SFO;San Fernando;city;10.28289;-61.45859899999999;TT
TV;TV;Tuvalu;country;-7.109535;177.64932999999996;
TV-FUN;TV-FUN;Funafuti;town council;-8.5239901;179.19685619999996;TV
TV-NMG;TV-NMG;Nanumanga;island council;;;TV
TV-NMA;TV-NMA;Nanumea;island council;;;TV
TV-NIT;TV-NIT;Niutao;island council;-6.1064014;177.33887670000001;TV
TV-NIU;TV-NIU;Nui;island council;-7.2666667;177.16666669999995;TV
TV-NKF;TV-NKF;Nukufetau;island council;;;TV
TV-NKL;TV-NKL;Nukulaelae;island council;;;TV
TV-VAI;TV-VAI;Vaitupu;island council;-7.4916303;178.68079109999996;TV
TW;TW;Taiwan;country;23.69781;120.96051499999999;
TW-CHA;TW-CHA;Changhua;district;24.0716583;120.5624474;TW
TW-CYQ;TW-CYQ;Chiayi;district;23.4643073;120.39614860000006;TW
TW-HSQ;TW-HSQ;Hsinchu;district;24.816668;120.93333400000006;TW
TW-HUA;TW-HUA;Hualien;district;23.9910732;121.61119489999999;TW
TW-ILA;TW-ILA;Ilan;district;;;TW
TW-KHQ;TW-KHQ;Kaohsiung;district;;;TW
TW-MIA;TW-MIA;Miaoli;district;24.5711502;120.81543579999993;TW
TW-NAN;TW-NAN;Nantou;district;23.9179637;120.67750539999997;TW
TW-PEN;TW-PEN;Penghu;district;23.480649;119.51761499999998;TW
TW-PIF;TW-PIF;Pingtung;district;22.6558442;120.47032579999996;TW
TW-TXQ;TW-TXQ;Taichung;district;24.2332076;120.94173679999994;TW
TW-TNQ;TW-TNQ;Tainan;district;;;TW
TW-TPQ;TW-TPQ;Taipei;district;25.065494;121.4256345;TW
TW-TTT;TW-TTT;Taitung;district;22.7546009;121.11375440000006;TW
TW-TAO;TW-TAO;Taoyuan;district;24.9934099;121.29696739999997;TW
TW-YUN;TW-YUN;Yunlin;district;23.6111111;120.73083329999997;TW
TW-CYI;TW-CYI;Chiay City;municipality;;;TW
TW-HSZ;TW-HSZ;Hsinchui City;municipality;;;TW
TW-KEE;TW-KEE;Keelung City;municipality;25.1089809;121.70814540000003;TW
TW-TXG;TW-TXG;Taichung City;municipality;24.2332076;120.94173679999994;TW
TW-TNN;TW-TNN;Tainan City;municipality;23.1416985;120.25127279999992;TW
TW-KHH;TW-KHH;Kaohsiung City;special municipality;23.0108714;120.66600440000002;TW
TW-TPE;TW-TPE;Taipei City;special municipality;25.091075;121.55983449999997;TW
TZ;TZ;Tanzania;country;-6.369028;34.888822000000005;
TZ-01;TZ-01;Arusha;region;-3.388818;36.68493590000003;TZ
TZ-02;TZ-02;Dar-es-Salaam;region;-6.822921;39.26966100000004;TZ
TZ-03;TZ-03;Dodoma;region;-6.1730556;35.741944399999966;TZ
TZ-04;TZ-04;Iringa;region;-7.77;35.690000000000055;TZ
TZ-05;TZ-05;Kagera;region;-6.8068471;39.25010199999997;TZ
TZ-06;TZ-06;Kaskazini Pemba;region;;;TZ
TZ-07;TZ-07;Kaskazini Unguja;region;;;TZ
TZ-08;TZ-08;Kigoma;region;-4.8833333;29.633333300000004;TZ
TZ-09;TZ-09;Kilimanjaro;region;-3.066667;37.36666700000001;TZ
TZ-10;TZ-10;Kusini Pemba;region;;;TZ
